# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = plummer2d_angle_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = plum.data.R
# init = 2 (Default)
# random
#   seed = 2176169100
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rhalf,ell,x0,y0,paV.1,paV.2,norm
# Adaptation terminated
# Step size = 0.196356
# Diagonal elements of inverse mass matrix:
# 0.0149357, 0.353937, 0.0203416, 0.0262842, 0.152704, 0.288605
-406.713,0.998829,0.196356,4,15,0,408.192,1.93434,0.265108,-0.123436,-0.226346,0.412933,0.910761,0.115761
-406.101,0.976276,0.196356,4,15,0,408.142,1.98193,0.284369,-0.154291,-0.166403,0.401592,0.915819,0.113236
-408.004,0.975664,0.196356,4,15,0,410.406,1.59658,0.234947,-0.421964,-0.239817,0.616078,0.787685,0.163221
-405.384,1,0.196356,4,15,0,408.713,1.99134,0.322335,-0.0784085,-0.160374,0.504297,0.86353,0.118453
-407.951,0.773833,0.196356,3,7,0,408.718,2.09308,0.306361,-0.0856969,-0.158806,0.208078,0.978112,0.104748
-408.371,1,0.196356,4,15,0,410.321,1.63972,0.270223,-0.439245,-0.366767,0.396631,0.917978,0.162225
-409.512,0.961322,0.196356,4,15,0,413.054,2.47308,0.40347,-0.398597,-0.310673,0.662318,0.749223,0.0872455
-407.628,0.96142,0.196356,5,31,0,415.021,2.03707,0.401004,-0.362936,-0.482077,0.514583,0.857441,0.12806
-408.26,0.941733,0.196356,4,15,0,411,2.07872,0.260466,-0.272959,-0.295712,0.414516,0.910042,0.0996092
-407.76,0.576317,0.196356,4,31,0,411.571,1.71304,0.374094,-0.111233,-0.0529828,0.52323,0.852192,0.173304
-406.071,0.998745,0.196356,4,15,0,409.007,1.96782,0.359754,-0.233688,-0.0542629,0.487316,0.873225,0.12839
-411.08,0.870887,0.196356,4,15,0,412.235,1.9674,0.259398,-0.144277,0.000787774,0.826862,0.562404,0.11104
-409.792,0.999038,0.196356,4,15,0,413.639,1.81408,0.287189,0.0789616,-0.174004,0.312435,0.949939,0.135695
-409.029,0.960414,0.196356,4,15,0,414.476,1.80185,0.210132,-0.237199,-0.240075,0.756572,0.653911,0.124125
-407.254,0.992632,0.196356,4,31,0,410.651,1.6844,0.188522,-0.148211,-0.176938,0.391338,0.920247,0.138255
-404.476,0.981479,0.196356,4,15,0,409.865,2.01462,0.355745,-0.202379,-0.156973,0.464105,0.88578,0.121733
-405.29,0.546196,0.196356,2,7,0,407.37,1.94451,0.338751,-0.136288,-0.312436,0.355,0.934866,0.12731
-405.273,0.894664,0.196356,4,15,0,407.038,2.199,0.427516,-0.18382,-0.213333,0.418144,0.908381,0.114984
-405.075,0.956409,0.196356,4,15,0,406.629,2.18049,0.389328,-0.168813,-0.208824,0.485451,0.874264,0.109631
-405.336,0.669894,0.196356,4,31,0,410.34,2.25156,0.399138,-0.139161,-0.269989,0.458768,0.888556,0.104498
-405.336,0.0306547,0.196356,4,15,0,408.654,2.25156,0.399138,-0.139161,-0.269989,0.458768,0.888556,0.104498
-404.95,0.289617,0.196356,3,7,0,407.394,2.09609,0.377226,-0.127136,-0.263929,0.512633,0.858608,0.116332
-405.179,0.976452,0.196356,4,15,0,405.934,1.94089,0.371929,-0.417242,-0.275769,0.469846,0.882748,0.134536
-405.232,0.394349,0.196356,4,15,0,406.796,1.99642,0.387414,-0.418143,-0.293172,0.527729,0.849413,0.130371
-404.177,0.837844,0.196356,4,15,0,405.56,2.00615,0.355081,-0.213297,-0.243076,0.45867,0.888607,0.122636
-404.569,0.621412,0.196356,2,7,0,404.815,1.9955,0.301764,-0.211568,-0.26715,0.488564,0.872528,0.114484
-405.374,0.175257,0.196356,3,7,0,408.32,1.96041,0.315881,-0.189471,-0.220433,0.651653,0.758517,0.121067
-405.369,0.98817,0.196356,5,31,0,406.281,1.96149,0.343719,-0.280158,-0.258414,0.416885,0.908959,0.126063
-406.477,0.98161,0.196356,4,15,0,407.563,1.88991,0.390318,-0.385668,-0.316977,0.583123,0.812384,0.146171
-408.68,0.995295,0.196356,4,15,0,409.553,1.84909,0.250633,-0.279753,-0.469992,0.457463,0.889229,0.124233
-408.02,0.978669,0.196356,4,15,0,412.386,2.10104,0.266825,-0.172062,-0.076906,0.676012,0.73689,0.0983495
-407.698,0.791705,0.196356,3,11,0,410.358,2.21174,0.429614,-0.135439,-0.214341,0.242326,0.970195,0.114081
-405.737,1,0.196356,4,15,0,407.955,2.05268,0.344514,-0.327007,-0.252887,0.325311,0.945607,0.115251
-405.606,0.991989,0.196356,4,15,0,407.608,1.91373,0.300914,-0.217558,-0.156658,0.596128,0.80289,0.124324
-407.291,0.952908,0.196356,3,15,0,410.332,1.69153,0.278941,-0.117116,-0.399093,0.586177,0.810183,0.154284
-406.228,0.741787,0.196356,3,7,0,415.176,2.06258,0.308025,-0.0967819,-0.304448,0.569528,0.821972,0.108128
-405.485,0.984861,0.196356,4,23,0,408.51,1.81716,0.338831,-0.18228,-0.101398,0.353607,0.935394,0.145797
-404.705,0.996863,0.196356,4,15,0,407.551,1.86683,0.339894,-0.359793,-0.276819,0.53747,0.843283,0.138365
-405.25,0.719964,0.196356,3,7,0,406.013,1.89196,0.402439,-0.324338,-0.277464,0.584308,0.811532,0.148815
-404.974,0.226753,0.196356,3,7,0,406.719,1.86529,0.400507,-0.322944,-0.305844,0.539166,0.8422,0.152607
-404.558,0.431739,0.196356,3,7,0,406.24,1.98671,0.402555,-0.318443,-0.249778,0.486836,0.873493,0.134985
-405.539,0.333153,0.196356,4,31,0,411.297,1.82283,0.323571,-0.337002,-0.420877,0.495388,0.868672,0.141624
-406.115,0.936417,0.196356,4,15,0,407.639,1.87619,0.404008,-0.180635,-0.0693613,0.47343,0.880831,0.151724
-406.976,0.787275,0.196356,4,31,0,411.098,2.47237,0.431941,-0.233157,-0.281398,0.478933,0.877852,0.0916708
-406.99,0.321978,0.196356,4,31,0,410.248,2.26729,0.413578,-0.120173,-0.239854,0.431538,0.902095,0.105591
-407.82,0.974125,0.196356,4,15,0,409.87,2.41594,0.426036,-0.323321,-0.126632,0.527801,0.849368,0.0950149
-407.782,0.956859,0.196356,4,15,0,411.108,1.77217,0.30164,-0.192791,-0.380547,0.58243,0.812881,0.14513
-410.152,0.985243,0.196356,3,7,0,410.722,1.65684,0.203427,-0.267822,-0.500979,0.561765,0.827297,0.145566
-410.436,0.941164,0.196356,4,17,0,413.612,1.69606,0.289368,-0.176174,-0.452541,0.552107,0.833774,0.155712
-408.043,0.976949,0.196356,3,7,0,412.272,1.84432,0.364494,-0.208802,-0.376377,0.585758,0.810486,0.147251
-407.402,0.957078,0.196356,4,23,0,411.482,2.03213,0.225881,-0.279609,-0.257276,0.524251,0.851564,0.0995722
-407.3,0.997407,0.196356,4,15,0,408.215,2.04105,0.234557,-0.142557,-0.301309,0.647338,0.762203,0.0998232
-407.252,0.906059,0.196356,4,15,0,411.24,1.84929,0.213033,-0.309846,-0.230217,0.18868,0.982039,0.118272
-404.468,0.991484,0.196356,4,15,0,409.705,1.85504,0.304389,-0.224489,-0.213247,0.478812,0.877917,0.132978
-404.63,0.985641,0.196356,4,15,0,405.106,1.98873,0.383303,-0.277736,-0.180992,0.445309,0.895377,0.130505
-405.555,0.795143,0.196356,3,7,0,407.767,2.00715,0.307113,-0.340608,-0.115909,0.500171,0.865927,0.114032
-405.959,0.744388,0.196356,4,31,0,410.843,2.1594,0.379065,-0.232384,-0.0980237,0.410611,0.911811,0.109935
-406.093,0.832521,0.196356,4,31,0,407.361,1.85472,0.278771,-0.25345,-0.314365,0.540044,0.841637,0.128298
-404.81,0.99715,0.196356,4,31,0,407.235,1.84846,0.347485,-0.318689,-0.199008,0.555455,0.831547,0.142771
-404.862,0.855244,0.196356,4,31,0,406.056,1.98785,0.400685,-0.352056,-0.244003,0.433195,0.9013,0.134409
-404.862,0.0924736,0.196356,3,7,0,407.847,1.98785,0.400685,-0.352056,-0.244003,0.433195,0.9013,0.134409
-406.547,0.570199,0.196356,4,15,0,408.618,1.99499,0.259909,-0.271848,-0.283885,0.536167,0.844112,0.108065
-407.077,0.946782,0.196356,2,7,0,411.522,1.9523,0.312965,-0.272145,-0.292754,0.27863,0.960398,0.121557
-406.813,0.99114,0.196356,3,15,0,407.821,1.95438,0.331874,-0.292445,-0.301869,0.29305,0.956097,0.12473
-406.727,0.977383,0.196356,3,15,0,409.166,1.83512,0.229278,-0.19247,-0.349675,0.589965,0.807428,0.122637
-412.123,0.956442,0.196356,4,15,0,413.545,1.61169,0.118405,-0.369582,-0.416604,0.870629,0.49194,0.139001
-413.909,0.996073,0.196356,5,31,0,416.244,1.72336,0.160955,-0.11147,-0.174583,0.921496,0.388388,0.127737
-415.076,0.989229,0.196356,4,31,0,416.139,1.70208,0.133283,0.0303365,-0.115472,0.908752,0.417336,0.126769
-411.431,0.994245,0.196356,4,15,0,417.806,1.76698,0.338515,-0.436019,-0.351561,0.676686,0.736272,0.154123
-409.363,0.992294,0.196356,4,15,0,413.794,1.9606,0.312244,-0.168364,-0.417254,0.510992,0.859585,0.120402
-406.815,0.991421,0.196356,4,31,0,411.869,2.23055,0.384614,-0.235592,0.0656996,0.435491,0.900193,0.103963
-405.177,0.408066,0.196356,4,15,0,410.104,2.06534,0.387023,-0.238683,-0.308696,0.453217,0.8914,0.121737
-406.577,0.818734,0.196356,4,15,0,408.552,1.74052,0.228569,-0.0930311,-0.308071,0.577321,0.816517,0.136206
-408.327,0.954703,0.196356,4,15,0,409.757,1.83754,0.17649,-0.311597,-0.0947014,0.728068,0.685505,0.114474
-410.533,0.77961,0.196356,4,15,0,413.578,1.71524,0.119057,-0.412573,-0.406342,0.345631,0.93837,0.122815
-413.338,0.969885,0.196356,4,31,0,418.109,1.73174,0.0972969,-0.18647,-0.200729,0.977758,0.209737,0.117582
-416.387,0.977864,0.196356,3,7,0,416.889,1.75034,0.114063,-0.348775,-0.0307975,0.999647,-0.0265717,0.117274
-413.808,0.992131,0.196356,4,15,0,419.11,1.77215,0.0324061,-0.393398,-0.244274,0.884871,0.465835,0.10475
-413.094,0.983524,0.196356,4,31,0,416.846,1.6418,0.09911,-0.42002,-0.335918,0.974611,0.223905,0.13108
-409.84,0.987035,0.196356,5,31,0,416.396,1.70084,0.296733,-0.0878518,0.0225733,0.413265,0.910611,0.15646
-408.628,0.970071,0.196356,4,15,0,409.589,2.2655,0.442325,-0.386473,-0.638706,0.349953,0.936767,0.111209
-407.31,0.965031,0.196356,4,15,0,410.956,1.81906,0.264835,-0.460767,-0.528688,0.52629,0.850305,0.130849
-406.687,0.800105,0.196356,4,15,0,410.661,1.97956,0.365685,-0.0285647,-0.289678,0.584828,0.811158,0.128058
-407.152,0.948843,0.196356,4,15,0,409.873,2.00621,0.296686,-0.198181,0.0479926,0.377009,0.926209,0.112447
-407.71,0.985967,0.196356,4,15,0,410.17,1.74481,0.207958,-0.335328,-0.0547872,0.559864,0.828585,0.13201
-407.59,0.529802,0.196356,3,15,0,409.846,1.76288,0.214504,-0.32154,-0.0494577,0.607726,0.794146,0.130395
-408.287,0.927321,0.196356,4,15,0,410.964,1.94041,0.257361,-0.155684,-0.468723,0.69208,0.721821,0.113838
-408.326,0.997704,0.196356,4,15,0,409.491,2.06851,0.312552,-0.329763,0.0150418,0.578281,0.815838,0.108216
-406.784,0.991989,0.196356,4,31,0,411.154,1.92298,0.313756,-0.453417,-0.140839,0.448805,0.89363,0.125436
-409.277,0.958789,0.196356,4,31,0,413.61,2.31377,0.409557,-0.0063378,-0.030761,0.378292,0.925686,0.100701
-407.289,0.98948,0.196356,4,15,0,412.811,1.84831,0.303433,-0.133903,-0.244956,0.723155,0.690685,0.133764
-408.251,0.980131,0.196356,4,15,0,409.669,2.09667,0.348174,-0.222593,-0.262828,0.776526,0.630085,0.111085
-407.139,1,0.196356,4,15,0,409.449,1.85109,0.299149,-0.232982,-0.427555,0.658449,0.752626,0.132547
-406.488,0.974929,0.196356,4,31,0,408.225,1.9619,0.311611,-0.292247,-0.313537,0.444611,0.895724,0.120133
-406.331,0.742042,0.196356,4,31,0,408.1,2.11177,0.399695,-0.404059,-0.340373,0.443872,0.89609,0.1189
-408.941,0.983921,0.196356,4,15,0,411.547,2.34154,0.449955,-0.359725,-0.500176,0.479289,0.877657,0.105548
-406.365,0.975407,0.196356,4,15,0,412.556,1.74697,0.277264,-0.224437,-0.147959,0.547953,0.836509,0.14431
-407.592,0.934538,0.196356,5,63,0,412.191,2.17932,0.406349,-0.327651,-0.157655,0.644246,0.764818,0.112895
-407.313,1,0.196356,4,15,0,408.679,1.76504,0.232693,-0.0983392,-0.275346,0.392589,0.919714,0.133159
-405.055,0.985572,0.196356,4,31,0,409.075,2.07765,0.424307,-0.297155,-0.312746,0.392358,0.919813,0.12809
-404.716,0.973702,0.196356,3,15,0,407.794,2.1729,0.402473,-0.278935,-0.341013,0.504017,0.863694,0.112827
-404.851,0.645756,0.196356,1,3,0,408.627,2.15906,0.370134,-0.264659,-0.319835,0.477043,0.87888,0.108411
-404.866,0.203576,0.196356,5,31,0,409.632,1.93198,0.376599,-0.157989,-0.318798,0.524336,0.851511,0.136797
-405.851,0.559397,0.196356,4,15,0,407.916,1.9785,0.374144,-0.255086,-0.253848,0.669474,0.742836,0.129929
-405.53,1,0.196356,4,15,0,408.651,1.87817,0.317863,-0.332621,-0.193964,0.330614,0.943766,0.132285
-406.047,0.854409,0.196356,3,7,0,406.509,1.89923,0.352961,-0.438725,-0.160423,0.498518,0.86688,0.136384
-406.047,0.0379265,0.196356,4,15,0,410.604,1.89923,0.352961,-0.438725,-0.160423,0.498518,0.86688,0.136384
-406.047,0.00207172,0.196356,4,15,0,410.945,1.89923,0.352961,-0.438725,-0.160423,0.498518,0.86688,0.136384
-406.047,0.00489422,0.196356,2,3,0,408.65,1.89923,0.352961,-0.438725,-0.160423,0.498518,0.86688,0.136384
-406.849,0.11912,0.196356,3,7,0,409.199,1.96698,0.360815,-0.430306,-0.150148,0.630508,0.776183,0.128713
-408.563,0.840842,0.196356,4,15,0,409.551,1.7436,0.243921,0.0322985,-0.195374,0.363396,0.931635,0.138481
-406.268,0.996233,0.196356,4,15,0,410.102,2.1971,0.405523,-0.36971,-0.32841,0.32783,0.944737,0.110921
-405.508,0.949534,0.196356,3,7,0,408.149,2.14287,0.450096,-0.365443,-0.328184,0.431153,0.902279,0.126058
-406.303,0.703348,0.196356,4,23,0,406.69,1.6919,0.214871,-0.161657,-0.231081,0.524286,0.851542,0.141632
-409.645,0.631619,0.196356,4,15,0,412.585,1.60006,0.103235,-0.127655,-0.288955,0.386863,0.922137,0.138644
-408.585,0.814773,0.196356,4,23,0,415.112,2.25641,0.337548,-0.36128,-0.273383,0.607732,0.794142,0.0943756
-408.301,1,0.196356,4,15,0,410.385,1.70357,0.265584,-0.207143,-0.316368,0.435457,0.900209,0.149344
-409.48,0.988284,0.196356,4,15,0,411.647,1.58174,0.217462,-0.253869,-0.070034,0.676325,0.736604,0.162582
-406.383,0.998934,0.196356,4,15,0,411.188,2.16429,0.351572,-0.148313,-0.178105,0.379453,0.925211,0.104799
-404.861,0.974651,0.196356,4,31,0,409.432,1.83722,0.301423,-0.346099,-0.302556,0.48262,0.87583,0.134993
-407.081,0.787667,0.196356,4,15,0,410.447,2.0064,0.248031,-0.222524,-0.174778,0.279851,0.960044,0.105151
-405.378,0.974638,0.196356,4,15,0,409.407,2.1986,0.442937,-0.234485,-0.259479,0.412666,0.910882,0.11821
-409.16,0.642972,0.196356,4,15,0,412.33,1.80962,0.311669,-0.212654,-0.367047,0.184524,0.982828,0.141213
-409.146,0.993767,0.196356,4,15,0,413.017,1.97753,0.285554,-0.0812639,-0.347292,0.703519,0.710677,0.113929
-407.932,0.988565,0.196356,4,15,0,411.173,1.88911,0.320619,-0.428003,-0.207679,0.395161,0.918612,0.131287
-409.166,0.996912,0.196356,4,15,0,410.515,1.94217,0.31653,-0.164994,-0.433018,0.542489,0.840063,0.123468
-408.39,0.999841,0.196356,4,15,0,410.181,1.77639,0.309691,-0.3898,-0.258112,0.627627,0.778514,0.146127
-408.981,0.985216,0.196356,4,15,0,411.219,2.28795,0.424629,-0.111964,-0.120954,0.296877,0.954916,0.105684
-410.087,0.986321,0.196356,4,15,0,412.407,2.17446,0.385672,-0.164698,-0.0860322,0.178284,0.983979,0.109584
-409.487,0.903998,0.196356,4,15,0,416.17,2.04631,0.329164,-0.149236,-0.471685,0.674416,0.738352,0.113316
-410.493,0.966338,0.196356,4,15,0,413.572,1.96423,0.422014,-0.30222,-0.0629134,0.175047,0.98456,0.142741
-410.598,1,0.196356,4,15,0,412.466,1.79301,0.165599,-0.389456,-0.421852,0.852701,0.522399,0.118662
-406.526,0.991335,0.196356,4,15,0,411.983,1.82306,0.261607,-0.358066,-0.336167,0.654972,0.755653,0.129706
-406.689,0.929206,0.196356,4,15,0,410.962,2.00526,0.407529,-0.349208,-0.442452,0.536048,0.844187,0.133611
-408.01,0.962776,0.196356,5,31,0,409.602,1.84513,0.278533,-0.0765993,0.0310385,0.621806,0.783171,0.129593
-408.157,0.993323,0.196356,5,31,0,409.962,2.21312,0.390508,-0.353944,-0.458045,0.603277,0.797531,0.106628
-407.987,0.978647,0.196356,4,15,0,410.498,1.91122,0.331765,-0.361037,-0.532438,0.386459,0.922306,0.130406
-411.226,0.941835,0.196356,3,7,0,412.434,1.90838,0.460544,-0.243595,-0.601069,0.449805,0.893127,0.162019
-409.985,0.996032,0.196356,4,15,0,412.446,2.18499,0.251581,-0.361412,-0.512276,0.458532,0.888678,0.0890857
-409.719,0.991132,0.196356,4,31,0,412.844,1.62556,0.354606,-0.317331,-0.360172,0.734555,0.67855,0.186647
-408.136,1,0.196356,5,63,0,410.599,1.96917,0.253544,-0.202165,-0.0421555,0.369776,0.929121,0.109972
-407.527,0.985258,0.196356,4,15,0,411.472,1.8935,0.336437,-0.311343,-0.0601957,0.342776,0.939417,0.133794
-407.496,0.97877,0.196356,4,15,0,411.236,1.65281,0.177355,-0.140612,-0.115706,0.594611,0.804013,0.141641
-406.772,0.982914,0.196356,4,15,0,409.544,1.70626,0.327178,-0.388259,-0.307554,0.352921,0.935653,0.162503
-405.356,0.999851,0.196356,4,15,0,408.91,1.93286,0.340591,-0.339885,-0.33874,0.410755,0.911746,0.12921
-407.089,0.989446,0.196356,4,15,0,407.959,2.35641,0.43583,-0.139587,-0.10172,0.392971,0.919551,0.10161
-405.653,0.997365,0.196356,4,15,0,407.895,1.95273,0.399365,-0.258733,-0.0879381,0.522854,0.852422,0.138981
-406.386,0.989289,0.196356,4,15,0,407.132,1.78641,0.230207,-0.147296,-0.38171,0.448537,0.893764,0.129573
-406.554,0.989117,0.196356,4,15,0,410.375,2.13858,0.430872,-0.121533,0.0667284,0.495689,0.8685,0.12229
-409.805,0.979741,0.196356,3,7,0,410.342,2.04124,0.346309,0.0382833,0.236182,0.429983,0.902837,0.116866
-412.186,0.506666,0.196356,4,23,0,414.383,2.01407,0.367726,-0.498367,-0.670622,0.432145,0.901804,0.124106
-408.486,0.985977,0.196356,4,15,0,414.653,1.72777,0.302235,-0.205229,-0.108733,0.695486,0.718539,0.152816
-409.026,0.998143,0.196356,4,15,0,411.347,1.86097,0.357099,-0.317323,-0.444359,0.416874,0.908964,0.142964
-407.917,0.996278,0.196356,4,15,0,410.764,2.13183,0.367665,-0.321743,-0.445403,0.417341,0.90875,0.110764
-405.678,0.996397,0.196356,4,15,0,409.588,2.01442,0.322751,-0.224135,-0.157357,0.45999,0.887924,0.115825
-405.392,0.975775,0.196356,4,15,0,407.638,1.80374,0.318043,-0.307934,-0.416334,0.422048,0.906574,0.143465
-405.967,0.799607,0.196356,3,7,0,407.378,1.80036,0.368528,-0.345917,-0.466065,0.440623,0.897692,0.155517
-404.974,0.858834,0.196356,4,15,0,406.899,1.84751,0.350341,-0.363136,-0.392174,0.485251,0.874375,0.143546
-405.547,0.544258,0.196356,3,7,0,407.245,1.86658,0.26686,-0.298499,-0.380078,0.369813,0.929106,0.124614
-407.725,0.9691,0.196356,3,7,0,408.769,1.64336,0.308079,-0.430764,-0.246746,0.397816,0.917465,0.170345
-406.986,0.998148,0.196356,4,15,0,409.01,1.62963,0.284954,-0.328796,-0.323772,0.64827,0.76141,0.167626
-405.69,1,0.196356,4,15,0,407.938,2.22538,0.369494,-0.266186,-0.251307,0.53618,0.844104,0.101942
-406.173,0.99607,0.196356,4,15,0,407.406,2.03523,0.337802,-0.187223,-0.159771,0.561132,0.827726,0.116048
-407.143,0.975448,0.196356,3,7,0,408.377,2.04604,0.428329,-0.23266,-0.101361,0.365139,0.930953,0.133007
-407.416,0.999136,0.196356,4,15,0,409.213,2.11782,0.433949,-0.267804,-0.107664,0.351216,0.936294,0.125377
-406.371,0.990124,0.196356,5,31,0,408.853,1.98484,0.2764,-0.187168,-0.0764233,0.325838,0.945425,0.111661
-408.322,0.940311,0.196356,4,15,0,409.823,1.55571,0.285372,-0.25153,-0.396039,0.386335,0.922358,0.184039
-410.455,0.968505,0.196356,4,15,0,414.21,2.18151,0.318872,-0.425148,-0.558503,0.171311,0.985217,0.0981994
-407.481,0.911255,0.196356,3,7,0,414.617,2.13165,0.366228,-0.243865,-0.323954,0.699833,0.714306,0.110532
-408.542,0.993164,0.196356,4,31,0,409.805,1.60912,0.26354,-0.178445,-0.187193,0.226133,0.974096,0.166926
-409.299,0.994488,0.196356,4,15,0,411.42,2.10422,0.341728,-0.463656,-0.272057,0.687794,0.725906,0.10921
-407.572,0.96136,0.196356,4,31,0,412.477,1.62555,0.26331,-0.209193,-0.287757,0.333619,0.942708,0.163517
-406.954,0.929974,0.196356,4,15,0,409.541,1.87851,0.307087,-0.145736,-0.0848501,0.70446,0.709743,0.130181
-408.085,0.9996,0.196356,4,15,0,411.408,2.07564,0.457621,-0.163974,-0.0321981,0.275193,0.961389,0.13622
-406.547,0.838909,0.196356,5,31,0,409.733,2.20822,0.394548,-0.151568,-0.136158,0.654996,0.755633,0.107817
-407.833,0.83079,0.196356,4,15,0,411.505,1.76388,0.182178,-0.239456,-0.329416,0.666005,0.745948,0.125099
-407.901,0.985427,0.196356,3,15,0,409.49,1.94888,0.455571,-0.188624,-0.0892227,0.323339,0.946283,0.153936
-408.518,0.96289,0.196356,3,15,0,410.225,1.93181,0.155374,-0.201454,-0.178695,0.682741,0.730661,0.100985
-408.424,0.979917,0.196356,4,15,0,410.069,1.7692,0.118062,-0.194313,-0.256729,0.515157,0.857096,0.115307
-411.283,0.964758,0.196356,4,15,0,411.696,1.89902,0.0942994,-0.136789,-0.297203,0.253767,0.967265,0.0974558
-409.13,0.991018,0.196356,3,15,0,414.464,1.68537,0.134603,-0.363815,-0.205088,0.495763,0.868458,0.129492
-408.183,0.962097,0.196356,3,15,0,416.777,2.27481,0.504843,-0.178609,-0.175938,0.518619,0.855006,0.124227
-406.2,0.998891,0.196356,4,31,0,409.987,2.14678,0.397407,-0.23533,-0.125442,0.274257,0.961656,0.114617
-406.2,1.13151e-05,0.196356,4,15,0,411.459,2.14678,0.397407,-0.23533,-0.125442,0.274257,0.961656,0.114617
-406.2,0.173019,0.196356,2,3,0,406.994,2.14678,0.397407,-0.23533,-0.125442,0.274257,0.961656,0.114617
-404.647,0.333333,0.196356,2,3,0,406.94,2.075,0.372514,-0.232081,-0.128925,0.546076,0.837735,0.117817
-409.809,0.31187,0.196356,4,15,0,411.139,1.51231,0.162541,-0.419713,-0.425541,0.418131,0.908387,0.166191
-405.301,0.984431,0.196356,3,15,0,412.382,2.10805,0.320058,-0.181801,-0.166079,0.488457,0.872588,0.105345
-405.508,0.818002,0.196356,4,31,0,408.367,1.9014,0.297738,-0.352225,-0.2553,0.470319,0.882496,0.125373
-407.841,0.989995,0.196356,4,15,0,408.563,2.24533,0.373241,-0.327141,-0.443965,0.539957,0.841692,0.100737
-407.005,0.945216,0.196356,4,15,0,412.724,1.72026,0.345683,-0.17746,-0.282682,0.348778,0.937205,0.164389
-407.901,0.964636,0.196356,3,15,0,410.548,1.96922,0.287073,-0.19797,-0.249987,0.160381,0.987055,0.115137
-407.146,0.984061,0.196356,4,15,0,409.894,2.02826,0.40697,-0.282476,-0.346868,0.639181,0.769056,0.130475
-407.541,0.921509,0.196356,4,15,0,412.204,2.19565,0.288283,-0.352835,-0.397588,0.574524,0.818488,0.0927719
-407.604,0.980263,0.196356,3,15,0,411.914,2.19161,0.314354,-0.217002,-0.321786,0.683288,0.730149,0.0966547
-408.714,0.992498,0.196356,5,63,0,412.074,1.6091,0.18484,-0.35689,-0.300322,0.281353,0.959604,0.150814
-406.613,0.994306,0.196356,4,15,0,410.495,2.07607,0.401539,-0.308757,-0.319137,0.669269,0.74302,0.123405
-407.268,0.995402,0.196356,3,15,0,410.538,1.93303,0.28603,-0.321495,-0.0281787,0.364728,0.931114,0.119315
-407.839,0.981025,0.196356,4,15,0,409.342,1.84144,0.363088,-0.26627,-0.115759,0.267894,0.963448,0.147385
-407.41,0.983985,0.196356,3,15,0,413.08,1.60702,0.173761,-0.319531,-0.242083,0.570178,0.821521,0.149177
-406.132,0.998351,0.196356,4,15,0,409.483,1.87087,0.360954,-0.423008,-0.28374,0.404275,0.914638,0.142309
-405.677,0.981201,0.196356,3,7,0,407.741,1.85085,0.272203,-0.378335,-0.263049,0.423565,0.905866,0.127672
-406.583,0.583749,0.196356,2,7,0,408.979,1.92769,0.28551,-0.439935,-0.296041,0.320195,0.947352,0.119889
-406.41,0.990344,0.196356,4,23,0,407.572,2.0881,0.323365,-0.118566,-0.210932,0.611432,0.791297,0.107893
-407.439,0.961892,0.196356,3,15,0,410.358,2.00502,0.339895,-0.158006,-0.07188,0.696852,0.717215,0.119949
-405.698,1,0.196356,4,23,0,407.624,1.83809,0.321998,-0.275608,-0.348264,0.449613,0.893224,0.138959
-407.808,0.949229,0.196356,3,15,0,409.053,1.77342,0.339019,-0.332,-0.176665,0.254529,0.967065,0.153123
-409.382,0.995287,0.196356,4,15,0,410.001,2.28426,0.413498,-0.172901,-0.344008,0.710521,0.703676,0.104013
-411.16,0.989127,0.196356,4,15,0,412.924,1.86852,0.403754,-0.154656,0.0429945,0.219547,0.975602,0.152907
-408.766,0.986126,0.196356,4,15,0,414.998,2.07173,0.398137,0.00673199,0.0537826,0.572525,0.819887,0.123221
-407.684,0.849626,0.196356,4,31,0,411.335,1.74558,0.315942,-0.310316,-0.447167,0.439563,0.898212,0.152713
-408.749,0.984249,0.196356,5,31,0,409.863,1.63565,0.244975,-0.288913,-0.315798,0.181358,0.983417,0.157582
-407.717,0.998047,0.196356,4,15,0,410.277,1.65287,0.207709,-0.109003,-0.168728,0.59614,0.802881,0.147059
-406.951,0.984807,0.196356,3,15,0,411.728,1.9533,0.396632,-0.209032,-0.110369,0.341801,0.939772,0.13827
-406.974,0.983181,0.196356,4,31,0,410.107,1.85254,0.388595,-0.208605,-0.10846,0.385135,0.92286,0.151701
