# Sample generated by Stan (Variational Bayes)
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1
# chain_id=1
# iter=10000
# grad_samples=1
# elbo_samples=100
# output_samples=1000
# eval_elbo=100
# eta=1
# tol_rel_obj=0.01
# algorithm=meanfield
# sample_file=output.csv
# append_samples=0
#
lp__,theta.1,theta.2,theta.3,mu.1.1,mu.2.1,mu.3.1,mu.1.2,mu.2.2,mu.3.2,sigma.1.1,sigma.2.1,sigma.3.1,sigma.1.2,sigma.2.2,sigma.3.2
# Stepsize adaptation complete.
# eta = 1
0,0.253111,0.309368,0.437521,-10.0038,-1.67185,-7.05276,-4.00524,4.43809,-8.14248,0.709351,0.568687,0.728328,0.752173,0.669974,0.881414
0,0.248589,0.30889,0.442521,-9.9998,-1.61365,-7.02426,-3.98558,4.45519,-8.15413,0.689725,0.565289,0.726758,0.737177,0.662923,0.886658
0,0.265295,0.295602,0.439103,-10,-1.65651,-7.03531,-3.95756,4.45397,-8.16153,0.685293,0.567037,0.737133,0.762368,0.67086,0.879478
0,0.258984,0.298671,0.442345,-9.99418,-1.64102,-7.04559,-3.9782,4.449,-8.16313,0.684533,0.552058,0.722941,0.744602,0.665215,0.864386
0,0.257187,0.304382,0.43843,-10.013,-1.64578,-7.05134,-3.99316,4.42587,-8.15616,0.704577,0.579467,0.741395,0.747351,0.667571,0.862626
0,0.253762,0.304303,0.441936,-9.99373,-1.6203,-7.03333,-3.97525,4.42351,-8.14776,0.700686,0.577441,0.732696,0.75688,0.672996,0.877552
0,0.250897,0.301953,0.44715,-9.97207,-1.64448,-7.04184,-3.97781,4.462,-8.1483,0.686849,0.566714,0.737883,0.745238,0.677718,0.880599
0,0.253266,0.303621,0.443113,-9.99366,-1.64091,-7.04506,-3.99517,4.4283,-8.16215,0.692032,0.572883,0.717143,0.752232,0.652452,0.859772
0,0.262083,0.301167,0.43675,-9.96173,-1.64369,-7.03216,-3.97737,4.44695,-8.15351,0.677688,0.572424,0.743019,0.756449,0.673773,0.871491
0,0.257722,0.31402,0.428257,-9.98487,-1.63076,-7.04667,-3.99282,4.43886,-8.15331,0.698105,0.565302,0.728376,0.74099,0.672442,0.883836
0,0.260751,0.302282,0.436967,-9.9971,-1.65915,-7.03245,-3.99641,4.43172,-8.18668,0.685821,0.560483,0.737562,0.750879,0.66787,0.870761
0,0.252608,0.309072,0.43832,-10.0182,-1.6287,-7.03519,-3.99193,4.45197,-8.1487,0.68425,0.563518,0.718449,0.7485,0.667839,0.880215
0,0.256032,0.308582,0.435386,-9.98843,-1.64466,-7.05604,-3.98829,4.4564,-8.13284,0.695995,0.568738,0.727781,0.736181,0.671674,0.858228
0,0.258249,0.304741,0.43701,-9.99627,-1.62043,-7.03935,-3.98318,4.43627,-8.16562,0.702092,0.563637,0.723302,0.752374,0.662192,0.867195
0,0.260469,0.299116,0.440415,-9.97411,-1.63111,-7.03578,-3.97209,4.42927,-8.13797,0.711219,0.575737,0.718054,0.728447,0.668031,0.879057
0,0.260495,0.302341,0.437163,-9.98706,-1.66151,-7.02102,-4.00285,4.45684,-8.15182,0.69793,0.569544,0.712834,0.753628,0.673373,0.881714
0,0.254155,0.309853,0.435991,-9.99581,-1.65537,-7.05074,-3.99086,4.40911,-8.15828,0.693528,0.562624,0.724969,0.735993,0.659221,0.877863
0,0.263484,0.30275,0.433766,-9.95697,-1.64142,-7.0292,-4.0062,4.43667,-8.15695,0.69187,0.565304,0.737834,0.739071,0.654258,0.881385
0,0.253739,0.303613,0.442648,-10.0208,-1.63436,-7.07418,-3.98046,4.43222,-8.15161,0.678263,0.568985,0.734252,0.730735,0.664422,0.8802
0,0.252803,0.297243,0.449954,-9.97359,-1.6292,-7.02881,-3.96716,4.44357,-8.15224,0.691127,0.564472,0.732134,0.744751,0.658158,0.885163
0,0.258695,0.301407,0.439899,-9.98293,-1.64395,-7.02447,-3.99876,4.43475,-8.15088,0.697066,0.568396,0.742631,0.75377,0.673032,0.862382
0,0.259027,0.303061,0.437911,-9.95949,-1.66159,-7.03039,-3.98993,4.42549,-8.16092,0.69834,0.555715,0.723144,0.744253,0.652787,0.875256
0,0.257849,0.301039,0.441112,-9.99729,-1.65485,-7.04974,-3.97535,4.43895,-8.1441,0.700587,0.587896,0.728965,0.739895,0.655587,0.854169
0,0.260035,0.30472,0.435245,-9.95512,-1.65233,-7.05139,-3.98261,4.43743,-8.17092,0.687357,0.567941,0.732038,0.742705,0.665295,0.862111
0,0.259669,0.305713,0.434618,-9.9821,-1.64296,-7.02845,-3.97435,4.44081,-8.15428,0.686247,0.566707,0.735952,0.741133,0.664416,0.892217
0,0.257718,0.300837,0.441445,-9.97827,-1.65221,-7.05935,-3.97118,4.44874,-8.15136,0.709452,0.571409,0.723742,0.745966,0.668208,0.873825
0,0.258681,0.307065,0.434254,-10.0144,-1.64892,-7.041,-3.96521,4.42788,-8.1849,0.689051,0.565595,0.720673,0.730231,0.667188,0.876913
0,0.262595,0.297536,0.439869,-9.99463,-1.6558,-7.05298,-3.98394,4.44934,-8.1533,0.702165,0.570073,0.736551,0.747328,0.662244,0.878892
0,0.259833,0.312341,0.427826,-9.98234,-1.65938,-7.04608,-4.0015,4.43646,-8.1495,0.681777,0.571134,0.73479,0.739264,0.671872,0.881538
0,0.250614,0.306276,0.44311,-9.97348,-1.67169,-7.05716,-3.99386,4.44669,-8.16337,0.700974,0.562048,0.745981,0.740177,0.676965,0.87425
0,0.256572,0.310275,0.433153,-9.97723,-1.63196,-7.04826,-3.96876,4.44408,-8.17514,0.699466,0.567968,0.739133,0.751056,0.68007,0.878678
0,0.251772,0.306807,0.441421,-10,-1.64432,-7.03576,-3.97736,4.44147,-8.13951,0.697233,0.56029,0.716936,0.748322,0.657808,0.900233
0,0.257882,0.302418,0.439701,-9.97121,-1.65296,-7.05587,-3.99232,4.42881,-8.15421,0.700398,0.569766,0.726456,0.748972,0.676995,0.843893
0,0.255896,0.302266,0.441837,-10.0357,-1.65899,-7.03805,-3.97872,4.43964,-8.14516,0.699619,0.571034,0.746417,0.737904,0.680689,0.883803
0,0.257032,0.309752,0.433216,-10.0095,-1.64635,-7.03811,-3.97211,4.45159,-8.14297,0.708191,0.581433,0.731988,0.738808,0.665891,0.8787
0,0.259171,0.303793,0.437036,-10.0137,-1.65773,-7.05554,-3.98099,4.44076,-8.18555,0.685869,0.582088,0.723066,0.747685,0.663643,0.876399
0,0.260185,0.294042,0.445774,-9.96779,-1.65615,-7.05081,-3.97773,4.43235,-8.15165,0.687962,0.56116,0.722851,0.749859,0.665868,0.882654
0,0.257109,0.301326,0.441564,-9.98243,-1.64222,-7.02683,-3.95251,4.45825,-8.13991,0.691986,0.566123,0.73399,0.746813,0.661001,0.889412
0,0.256895,0.306092,0.437013,-9.97706,-1.63861,-7.04548,-3.9538,4.42681,-8.15601,0.698618,0.577945,0.73444,0.74821,0.66206,0.897639
0,0.260087,0.302428,0.437485,-9.99873,-1.64261,-7.04782,-3.99216,4.4313,-8.16116,0.691524,0.57068,0.73382,0.753362,0.665994,0.876556
0,0.258774,0.301985,0.439241,-9.98638,-1.64397,-7.03761,-3.97674,4.43376,-8.15125,0.703879,0.556669,0.720992,0.737584,0.661526,0.884135
0,0.257633,0.304681,0.437685,-9.97783,-1.63404,-7.05593,-3.99885,4.43207,-8.15845,0.697434,0.578973,0.717818,0.747651,0.656599,0.866621
0,0.251617,0.310145,0.438238,-9.98008,-1.62865,-7.05903,-3.98397,4.42861,-8.14823,0.714985,0.567593,0.730256,0.755252,0.660636,0.877662
0,0.262391,0.30839,0.429218,-9.96807,-1.64127,-7.04571,-3.94745,4.45548,-8.17485,0.712694,0.559092,0.723104,0.751187,0.67641,0.882846
0,0.265071,0.29576,0.439169,-9.98638,-1.63845,-7.03445,-3.97387,4.4611,-8.14663,0.689297,0.569719,0.728244,0.749366,0.675081,0.871643
0,0.261326,0.298501,0.440173,-9.98598,-1.62458,-7.03451,-3.991,4.47108,-8.16765,0.689035,0.557078,0.722951,0.736682,0.676943,0.882927
0,0.262541,0.307814,0.429645,-9.97515,-1.63978,-7.02596,-4.00275,4.42972,-8.12957,0.694553,0.560977,0.713034,0.745519,0.669229,0.856804
0,0.256296,0.303133,0.44057,-10.0133,-1.64898,-7.04515,-3.98983,4.45228,-8.15678,0.680961,0.571558,0.716162,0.737037,0.661523,0.888937
0,0.257864,0.299396,0.44274,-9.97428,-1.67787,-7.03938,-3.97379,4.46108,-8.15694,0.695585,0.5758,0.71228,0.748691,0.665835,0.887534
0,0.262491,0.303811,0.433697,-9.9883,-1.63958,-7.03967,-3.97715,4.455,-8.14433,0.697615,0.572502,0.75293,0.750048,0.660067,0.884657
0,0.254393,0.304739,0.440868,-9.96866,-1.63014,-7.04534,-3.98134,4.44693,-8.15624,0.69316,0.571688,0.722387,0.740188,0.668347,0.874357
0,0.256315,0.306657,0.437028,-9.97442,-1.64787,-7.05516,-3.97769,4.45564,-8.15745,0.699864,0.577916,0.733029,0.751389,0.660962,0.886025
0,0.256652,0.303237,0.440111,-10.0056,-1.64325,-7.04527,-3.97406,4.44626,-8.14835,0.710613,0.578838,0.724872,0.724096,0.674651,0.866248
0,0.255754,0.305072,0.439175,-9.97305,-1.65316,-7.03902,-3.95702,4.44225,-8.16994,0.679743,0.570885,0.722625,0.742097,0.663337,0.875257
0,0.2533,0.302816,0.443885,-9.96308,-1.63828,-7.02902,-3.97537,4.44466,-8.15531,0.698856,0.591053,0.719987,0.748821,0.675684,0.877509
0,0.267125,0.298991,0.433883,-10.0327,-1.63024,-7.0595,-3.96398,4.42016,-8.13893,0.699418,0.563933,0.73294,0.74628,0.673028,0.877065
0,0.252952,0.299745,0.447303,-9.9826,-1.64214,-7.05687,-3.99069,4.42507,-8.14873,0.696987,0.563957,0.722045,0.738237,0.667357,0.878824
0,0.251499,0.306494,0.442007,-9.97882,-1.63939,-7.04832,-3.96657,4.44014,-8.16581,0.692606,0.577124,0.712645,0.730144,0.659936,0.87878
0,0.257704,0.299317,0.442979,-9.94771,-1.63126,-7.04566,-3.97428,4.42384,-8.1609,0.696928,0.559685,0.74353,0.750358,0.674944,0.879579
0,0.257669,0.303281,0.439049,-10.0003,-1.63678,-7.05413,-3.97724,4.43154,-8.16283,0.696502,0.574407,0.71413,0.751387,0.675081,0.848067
0,0.26076,0.311113,0.428127,-9.98921,-1.64477,-7.02925,-3.99821,4.41203,-8.15459,0.690659,0.571296,0.730099,0.755876,0.669055,0.899907
0,0.262305,0.306095,0.4316,-9.94855,-1.65688,-7.03286,-3.96049,4.42355,-8.1595,0.692724,0.579527,0.735753,0.751318,0.650739,0.870371
0,0.258316,0.306551,0.435133,-10.0161,-1.64717,-7.0471,-3.9646,4.44005,-8.13292,0.693994,0.573736,0.731531,0.739637,0.666971,0.857877
0,0.25737,0.304502,0.438128,-9.9928,-1.62409,-7.03976,-4.00559,4.43056,-8.16219,0.692082,0.570846,0.722364,0.756371,0.659059,0.86978
0,0.253302,0.306048,0.44065,-9.99443,-1.64868,-7.04117,-3.97286,4.4364,-8.15969,0.689561,0.582934,0.722961,0.756512,0.666078,0.883018
0,0.250627,0.304867,0.444505,-9.9899,-1.63683,-7.02725,-3.97305,4.4448,-8.17015,0.709545,0.564075,0.725724,0.732727,0.664007,0.873271
0,0.261155,0.304226,0.434619,-10.0218,-1.63735,-7.04689,-3.97004,4.44291,-8.15894,0.699322,0.577166,0.727115,0.752762,0.677962,0.889442
0,0.250726,0.315008,0.434266,-10.0226,-1.63526,-7.03763,-3.99356,4.45639,-8.14978,0.718489,0.567859,0.721761,0.724258,0.659778,0.885369
0,0.255572,0.302569,0.441859,-9.97852,-1.65683,-7.03155,-3.98662,4.45282,-8.16146,0.696667,0.576804,0.711409,0.744383,0.659233,0.874119
0,0.25648,0.307531,0.435989,-9.9797,-1.63316,-7.04264,-3.96992,4.44693,-8.15844,0.693499,0.566108,0.731567,0.734064,0.663079,0.889978
0,0.259684,0.305476,0.43484,-9.95374,-1.65077,-7.02505,-4.00681,4.4205,-8.14348,0.690999,0.564665,0.717524,0.73364,0.663036,0.892092
0,0.26291,0.295237,0.441853,-9.96707,-1.65335,-7.05015,-3.97456,4.4491,-8.13333,0.6982,0.558794,0.733884,0.755411,0.654327,0.859452
0,0.260368,0.299225,0.440407,-9.98098,-1.6443,-7.04055,-4.01313,4.43718,-8.15692,0.696108,0.56396,0.725337,0.740897,0.672719,0.856357
0,0.250721,0.306883,0.442397,-9.99049,-1.63771,-7.04208,-3.98719,4.43863,-8.16393,0.690563,0.563852,0.73336,0.758853,0.662976,0.85991
0,0.259021,0.299386,0.441593,-10.0086,-1.64785,-7.04718,-3.95979,4.4491,-8.15908,0.694034,0.572032,0.727646,0.748811,0.655237,0.866173
0,0.254421,0.308729,0.436849,-10.0066,-1.66396,-7.03869,-3.99609,4.42108,-8.17895,0.683349,0.556118,0.733631,0.757265,0.65899,0.880417
0,0.250704,0.309503,0.439793,-9.99502,-1.62638,-7.03306,-3.98195,4.43584,-8.1618,0.678306,0.584578,0.718882,0.737242,0.654648,0.902803
0,0.25557,0.302021,0.442409,-10.008,-1.64883,-7.03452,-3.98005,4.44986,-8.15459,0.701602,0.553432,0.72449,0.754583,0.665393,0.878847
0,0.258257,0.299935,0.441807,-10.0064,-1.63715,-7.05113,-3.98514,4.45254,-8.15882,0.673928,0.570833,0.728349,0.730868,0.678867,0.867522
0,0.252848,0.304611,0.44254,-9.97502,-1.62526,-7.05266,-3.99056,4.43186,-8.15285,0.68935,0.574785,0.736892,0.742534,0.676682,0.875526
0,0.260038,0.298295,0.441668,-9.97987,-1.65943,-7.06241,-3.98605,4.43848,-8.15775,0.687849,0.583731,0.735776,0.740045,0.665968,0.890972
0,0.25975,0.311037,0.429213,-10.0099,-1.68537,-7.02586,-3.98258,4.43791,-8.16113,0.692057,0.566297,0.716382,0.731638,0.670414,0.875064
0,0.254931,0.30766,0.437409,-9.97158,-1.61103,-7.04254,-4.00812,4.43955,-8.13985,0.69745,0.5658,0.72622,0.753505,0.672607,0.888366
0,0.256804,0.306311,0.436885,-9.98641,-1.63578,-7.03632,-3.96397,4.46224,-8.16259,0.693097,0.558269,0.714368,0.7335,0.655121,0.877114
0,0.251736,0.304855,0.443409,-10.0037,-1.65788,-7.02472,-3.96839,4.45167,-8.14679,0.687896,0.561689,0.742484,0.743087,0.671982,0.876628
0,0.252915,0.312967,0.434118,-9.96652,-1.65661,-7.0459,-4.02844,4.44995,-8.16012,0.67773,0.569401,0.727881,0.74945,0.673194,0.878062
0,0.25795,0.296408,0.445642,-9.9918,-1.62488,-7.03348,-3.99693,4.446,-8.15906,0.706335,0.565832,0.717768,0.751306,0.673243,0.878122
0,0.258583,0.311781,0.429636,-9.97386,-1.63135,-7.03247,-3.9642,4.45495,-8.1627,0.693211,0.560303,0.715845,0.758552,0.663086,0.892027
0,0.260066,0.299871,0.440063,-9.99454,-1.65388,-7.04755,-3.95857,4.45564,-8.15222,0.695939,0.571909,0.745067,0.758011,0.668816,0.878414
0,0.246851,0.299516,0.453633,-10.043,-1.62484,-7.03705,-3.98657,4.43689,-8.14929,0.673712,0.573229,0.723932,0.742912,0.660041,0.876629
0,0.264986,0.304862,0.430152,-10.019,-1.6471,-7.02143,-4.01377,4.45147,-8.15807,0.703516,0.57166,0.739615,0.729997,0.660625,0.876363
0,0.256932,0.302705,0.440363,-10.0145,-1.64645,-7.04338,-3.97416,4.4232,-8.15972,0.691519,0.590638,0.720983,0.741392,0.663496,0.868361
0,0.256504,0.304666,0.43883,-9.99418,-1.66328,-7.03957,-3.9776,4.44482,-8.14413,0.692095,0.575398,0.727613,0.744011,0.675854,0.848103
0,0.2573,0.303915,0.438784,-9.99696,-1.64835,-7.0423,-3.98827,4.45013,-8.15998,0.697564,0.579383,0.723629,0.746872,0.675196,0.886313
0,0.259095,0.301471,0.439434,-9.99405,-1.64481,-7.0515,-3.97435,4.43634,-8.15898,0.687841,0.572853,0.731407,0.745001,0.667889,0.873026
0,0.258147,0.308399,0.433454,-9.99974,-1.62946,-7.03785,-3.97348,4.43498,-8.19206,0.707013,0.56573,0.739093,0.747837,0.671353,0.875628
0,0.257108,0.295586,0.447306,-10.0048,-1.64577,-7.0427,-3.97683,4.43862,-8.14718,0.686285,0.577861,0.727702,0.739186,0.680991,0.867655
0,0.260486,0.305585,0.433929,-10.0052,-1.63289,-7.02754,-3.9729,4.46957,-8.15057,0.702362,0.558466,0.719173,0.755831,0.678977,0.872328
0,0.257509,0.311559,0.430932,-9.98077,-1.63816,-7.03921,-3.9976,4.44606,-8.14757,0.691719,0.570353,0.720822,0.746882,0.659568,0.860858
0,0.245084,0.303359,0.451557,-9.98424,-1.6365,-7.03397,-3.96868,4.44586,-8.1568,0.701337,0.569765,0.718286,0.738195,0.666993,0.865656
0,0.253275,0.307955,0.43877,-9.98592,-1.65388,-7.02882,-3.98664,4.44416,-8.16928,0.698729,0.569611,0.745755,0.737686,0.653963,0.870566
0,0.259112,0.303374,0.437514,-9.99291,-1.65119,-7.05298,-3.94058,4.44425,-8.12981,0.696548,0.573881,0.742137,0.74325,0.672513,0.894117
0,0.257268,0.311477,0.431255,-9.99332,-1.66049,-7.04105,-3.94928,4.43651,-8.15495,0.694406,0.561579,0.739646,0.738525,0.653588,0.881431
0,0.262535,0.301166,0.436299,-9.9935,-1.63734,-7.05248,-3.94943,4.43749,-8.13881,0.697655,0.571924,0.728788,0.745063,0.667456,0.867258
0,0.260529,0.300972,0.438499,-9.98036,-1.62989,-7.03733,-3.95395,4.46253,-8.15971,0.688379,0.552044,0.719169,0.751747,0.671794,0.861903
0,0.263325,0.299169,0.437506,-9.9779,-1.64269,-7.06036,-3.96588,4.42074,-8.14438,0.714611,0.572626,0.716845,0.747504,0.675762,0.880872
0,0.25808,0.302589,0.439331,-9.98604,-1.65312,-7.05623,-3.98144,4.44369,-8.12368,0.684007,0.585729,0.730088,0.757946,0.674834,0.876038
0,0.258293,0.306591,0.435116,-9.99308,-1.64708,-7.03093,-3.97655,4.44267,-8.15185,0.686762,0.566633,0.729212,0.747002,0.659713,0.890963
0,0.260442,0.300608,0.43895,-9.99033,-1.63265,-7.05289,-3.98932,4.43209,-8.16657,0.697827,0.563763,0.725031,0.761129,0.660154,0.881434
0,0.258566,0.307407,0.434027,-9.9992,-1.63287,-7.02961,-3.97527,4.45294,-8.1476,0.711753,0.574151,0.711285,0.752046,0.66365,0.881403
0,0.25626,0.298053,0.445687,-9.96353,-1.62848,-7.03781,-3.97889,4.45316,-8.16898,0.683116,0.576818,0.720763,0.742319,0.655196,0.860764
0,0.259658,0.301856,0.438486,-9.97683,-1.63545,-7.06076,-3.9708,4.46274,-8.16565,0.681209,0.573795,0.716922,0.741251,0.665824,0.860394
0,0.259199,0.303879,0.436922,-10.0073,-1.64062,-7.02134,-3.97622,4.43667,-8.17285,0.687688,0.572867,0.734424,0.742112,0.669237,0.888925
0,0.264248,0.292099,0.443653,-9.98404,-1.63529,-7.04112,-3.96941,4.44601,-8.17888,0.687338,0.562489,0.738428,0.760557,0.668027,0.865092
0,0.26138,0.303656,0.434964,-10.0064,-1.65702,-7.04484,-3.96348,4.425,-8.1272,0.704251,0.551627,0.724961,0.743626,0.669727,0.886121
0,0.258199,0.297017,0.444784,-9.9907,-1.64823,-7.0611,-3.9764,4.43965,-8.1472,0.696787,0.568079,0.719912,0.746983,0.658871,0.859019
0,0.264218,0.298887,0.436895,-9.99452,-1.66504,-7.04621,-4.00609,4.44825,-8.15801,0.699397,0.571133,0.726638,0.748611,0.647878,0.873757
0,0.259186,0.303216,0.437599,-9.99042,-1.65199,-7.04255,-3.99321,4.44257,-8.14191,0.682568,0.56251,0.746297,0.743608,0.671592,0.875945
0,0.249534,0.302813,0.447653,-9.99519,-1.63431,-7.04555,-3.98824,4.46167,-8.14712,0.711912,0.569099,0.718996,0.761746,0.658171,0.86262
0,0.255298,0.296466,0.448235,-9.97971,-1.6448,-7.0465,-3.9905,4.42598,-8.14653,0.694782,0.57527,0.718414,0.753238,0.65967,0.857439
0,0.256271,0.313602,0.430127,-10.0128,-1.64622,-7.03869,-3.98857,4.45233,-8.14429,0.69779,0.564543,0.726522,0.748369,0.666156,0.87159
0,0.253412,0.296507,0.450081,-9.96171,-1.62277,-7.0648,-3.97562,4.41899,-8.1544,0.683262,0.57007,0.725063,0.750783,0.667023,0.878692
0,0.252688,0.305247,0.442065,-9.99355,-1.64467,-7.0347,-3.94966,4.4298,-8.15137,0.679561,0.568831,0.715071,0.744915,0.665736,0.869059
0,0.253071,0.298939,0.44799,-9.98395,-1.62888,-7.0262,-3.96335,4.45734,-8.15277,0.699055,0.559901,0.718944,0.751671,0.671716,0.841614
0,0.258105,0.305098,0.436796,-9.98518,-1.66417,-7.0473,-3.99196,4.43799,-8.16662,0.683046,0.560386,0.710763,0.74654,0.666619,0.876542
0,0.254128,0.310721,0.435151,-10.0154,-1.62237,-7.02225,-3.98473,4.42097,-8.16714,0.696141,0.577391,0.722324,0.741607,0.665062,0.891716
0,0.250735,0.304054,0.445211,-9.98487,-1.62211,-7.03005,-3.98024,4.45466,-8.15106,0.68127,0.577844,0.720528,0.740812,0.66728,0.883647
0,0.261586,0.303638,0.434776,-9.99809,-1.6449,-7.05388,-3.9928,4.44188,-8.17805,0.697771,0.573838,0.732112,0.753127,0.675183,0.863587
0,0.257975,0.305265,0.43676,-9.98567,-1.66958,-7.04082,-3.99135,4.43832,-8.141,0.69662,0.560397,0.724302,0.74699,0.683096,0.880975
0,0.251697,0.305053,0.44325,-9.99522,-1.64658,-7.02388,-3.98773,4.42598,-8.12679,0.696956,0.568973,0.723029,0.757985,0.645328,0.877535
0,0.254553,0.305537,0.43991,-9.99501,-1.62993,-7.03902,-3.97616,4.42265,-8.15565,0.705017,0.57274,0.71369,0.733415,0.671326,0.88652
0,0.260637,0.304331,0.435032,-9.96558,-1.63409,-7.03213,-3.95516,4.43622,-8.14996,0.691356,0.569047,0.723083,0.730455,0.660932,0.880297
0,0.257102,0.302603,0.440295,-9.99521,-1.62609,-7.03524,-3.99547,4.42496,-8.13882,0.69363,0.56192,0.738346,0.754271,0.67027,0.875025
0,0.260182,0.304753,0.435064,-9.95955,-1.64647,-7.04254,-3.97146,4.42433,-8.14598,0.697204,0.57106,0.732117,0.73488,0.663246,0.861687
0,0.258237,0.303514,0.438249,-10.0037,-1.64669,-7.03791,-3.97228,4.45079,-8.19391,0.69399,0.571039,0.722736,0.754663,0.669452,0.878064
0,0.265735,0.289175,0.44509,-10.0062,-1.65728,-7.0612,-3.95501,4.43301,-8.14912,0.706153,0.561566,0.72136,0.740508,0.661419,0.875899
0,0.262904,0.293105,0.443991,-9.94705,-1.63553,-7.0507,-3.99911,4.44457,-8.15516,0.692047,0.579193,0.725544,0.747109,0.66751,0.885445
0,0.261292,0.304166,0.434542,-9.99841,-1.62115,-7.03805,-3.96576,4.44041,-8.14029,0.69171,0.571033,0.733128,0.744395,0.671201,0.865846
0,0.261782,0.299224,0.438993,-9.96745,-1.65063,-7.04267,-3.98256,4.44593,-8.15865,0.694062,0.571391,0.708296,0.74138,0.663281,0.876731
0,0.257271,0.301988,0.440742,-9.98486,-1.6538,-7.03777,-3.96701,4.44263,-8.16372,0.711869,0.564778,0.743499,0.742971,0.654456,0.872023
0,0.25942,0.30034,0.44024,-10.0026,-1.62328,-7.05231,-3.97349,4.45492,-8.16805,0.701882,0.560885,0.71445,0.735211,0.668001,0.877103
0,0.257229,0.30155,0.441221,-9.95908,-1.61909,-7.04015,-3.95664,4.45675,-8.14808,0.697499,0.566533,0.729269,0.751717,0.671397,0.865919
0,0.257556,0.303442,0.439003,-9.98706,-1.66302,-7.04643,-3.97824,4.43525,-8.16567,0.692908,0.586882,0.720293,0.75525,0.655895,0.86163
0,0.258935,0.300789,0.440276,-10.0024,-1.64489,-7.03886,-3.98308,4.43699,-8.13954,0.693696,0.569726,0.731623,0.73805,0.661975,0.879315
0,0.252376,0.303202,0.444422,-9.97916,-1.65128,-7.0228,-3.98106,4.43354,-8.16194,0.688813,0.578491,0.737327,0.74676,0.654447,0.8671
0,0.270872,0.29449,0.434638,-9.97616,-1.6419,-7.01939,-3.98826,4.45579,-8.16912,0.700473,0.575074,0.715832,0.752472,0.676762,0.894121
0,0.24986,0.304151,0.445989,-9.97425,-1.63649,-7.04762,-3.94849,4.44489,-8.14958,0.679047,0.566838,0.739114,0.743107,0.672155,0.883682
0,0.259419,0.3005,0.440082,-9.99178,-1.67028,-7.04751,-3.99213,4.4525,-8.15701,0.703541,0.564513,0.72601,0.741845,0.664821,0.879593
0,0.255208,0.307849,0.436943,-9.95311,-1.66715,-7.08019,-3.9667,4.43015,-8.17074,0.696233,0.574995,0.724953,0.7327,0.667678,0.872863
0,0.256441,0.305164,0.438395,-9.99977,-1.60889,-7.01899,-3.96235,4.43362,-8.15943,0.692421,0.566271,0.741905,0.742618,0.661376,0.87464
0,0.260071,0.309792,0.430137,-9.99923,-1.63605,-7.04448,-4.01252,4.44286,-8.1338,0.710047,0.576442,0.727254,0.737061,0.662744,0.877082
0,0.25516,0.297933,0.446907,-9.99534,-1.63618,-7.03899,-3.9782,4.43747,-8.15799,0.694363,0.545949,0.725986,0.739269,0.675612,0.877354
0,0.25405,0.300561,0.44539,-9.97431,-1.64089,-7.03009,-3.96658,4.43209,-8.14941,0.692015,0.563121,0.728077,0.755751,0.673292,0.896316
0,0.253913,0.310149,0.435939,-9.97558,-1.62951,-7.03927,-3.96383,4.43384,-8.16487,0.701376,0.577261,0.72366,0.753732,0.674963,0.864098
0,0.265791,0.296883,0.437326,-9.97884,-1.62565,-7.03792,-3.9782,4.431,-8.1521,0.685436,0.577314,0.724141,0.74769,0.669785,0.874097
0,0.254034,0.301862,0.444104,-9.98742,-1.63521,-7.04214,-3.97443,4.42965,-8.1484,0.685049,0.573858,0.723746,0.741504,0.673892,0.872895
0,0.259941,0.299614,0.440445,-9.97753,-1.6622,-7.05376,-3.97421,4.44576,-8.14408,0.696854,0.571867,0.729044,0.733513,0.646471,0.884758
0,0.254073,0.299123,0.446804,-9.96075,-1.63942,-7.05641,-3.9882,4.45352,-8.14703,0.689424,0.565219,0.715199,0.751022,0.671278,0.875487
0,0.260733,0.300033,0.439234,-9.99295,-1.66411,-7.03079,-3.97374,4.43829,-8.16647,0.686843,0.579596,0.726168,0.733737,0.678645,0.848531
0,0.254327,0.301849,0.443824,-9.97788,-1.62411,-7.04817,-3.98281,4.43613,-8.14532,0.700765,0.566039,0.728625,0.742775,0.668307,0.867258
0,0.259875,0.298476,0.441649,-9.98089,-1.63437,-7.04258,-4.0098,4.45286,-8.1541,0.682468,0.583973,0.732196,0.738747,0.660358,0.880773
0,0.258411,0.29911,0.442478,-9.94903,-1.66493,-7.02172,-3.95819,4.44659,-8.14523,0.695919,0.572275,0.717233,0.744509,0.660709,0.877137
0,0.254953,0.302935,0.442112,-9.95742,-1.63336,-7.03391,-3.96917,4.41704,-8.16927,0.699655,0.571969,0.736632,0.74752,0.670882,0.879522
0,0.255884,0.301329,0.442786,-9.99289,-1.64281,-7.06896,-3.96569,4.43905,-8.16641,0.686946,0.584071,0.737068,0.73817,0.681531,0.89096
0,0.257955,0.297194,0.444851,-9.95995,-1.63848,-7.05673,-3.94243,4.42608,-8.14903,0.698187,0.563828,0.725227,0.743257,0.662989,0.865649
0,0.25585,0.306717,0.437433,-9.98041,-1.64735,-7.05248,-3.99561,4.41939,-8.15266,0.704384,0.56759,0.727087,0.7527,0.66566,0.866197
0,0.254923,0.304513,0.440564,-9.98249,-1.6457,-7.04359,-3.99163,4.40954,-8.15556,0.713478,0.564886,0.711736,0.747415,0.67808,0.845139
